round_date,course,total_score,hole,shot,club,club_short,start_lat,start_lng,end_lat,end_lng,distance_m,stroke_type,lie,to_lie,dist_to_pin
2026-05-24,N/A - Golf Club Witbos,90,8,1,Driver,D,51.126855238095246,4.845404047619048,51.12800433333334,4.847424333333334,190.319992,Hit,tee,rough,312.8
2026-05-24,N/A - Golf Club Witbos,90,8,2,Pitching Wedge,Pw,51.12800433333334,4.847424333333334,51.12845729166666,4.8493852083333335,145.849991,Hit,rough,rough,132.15
2026-05-24,N/A - Golf Club Witbos,90,8,3,60 Degree Wedge,60,51.12845729166666,4.8493852083333335,51.128299059592365,4.849260511835064,19.63,Hit,rough,green,21.1099987
2026-05-24,N/A - Golf Club Witbos,90,8,4,Putter,P,51.128299059592365,4.849260511835064,51.1282732086445,4.8492580883059375,2.87999988,Hit,green,fairway,1.78
2026-05-24,N/A - Golf Club Witbos,90,8,5,Putter,P,51.1282732086445,4.8492580883059375,51.12828324208637,4.849264607487343,1.19999993,Hit,green,fairway,1.19999993
2026-05-24,N/A - Golf Club Witbos,90,9,1,8 Iron,8i,51.12756271769137,4.848710068783787,51.12641633333334,4.848402,129.3,Hit,tee,fairway,157.81
2026-05-24,N/A - Golf Club Witbos,90,9,2,60 Degree Wedge,60,51.12641633333334,4.848402,51.126335,4.848466666666667,10.11,Hit,fairway,fairway,28.99
2026-05-24,N/A - Golf Club Witbos,90,9,3,Putter,P,51.126335,4.848466666666667,51.126181875,4.8482804166666655,21.42,Hit,fairway,green,23.42
2026-05-24,N/A - Golf Club Witbos,90,9,4,Putter,P,51.126181875,4.8482804166666655,51.126173333333334,4.848251666666667,2.22,Hit,green,green,2.22
2026-05-24,N/A - Golf Club Witbos,90,10,1,Sand Wedge,Sw,51.12629917357896,4.848939701914787,51.12684928571428,4.84985238095238,88.33,Hit,tee,green,95.52
2026-05-24,N/A - Golf Club Witbos,90,10,2,60 Degree Wedge,60,51.12684928571428,4.84985238095238,51.126918333333336,4.8498175,8.05,Hit,green,green,9.719999
2026-05-24,N/A - Golf Club Witbos,90,10,3,Putter,P,51.126918333333336,4.8498175,51.12692570763141,4.849856666666667,2.85,Hit,green,green,3.40999985
2026-05-24,N/A - Golf Club Witbos,90,10,4,Putter,P,51.12692570763141,4.849856666666667,51.126936666666666,4.849856666666667,1.20999992,Hit,green,green,1.20999992
2026-05-24,N/A - Golf Club Witbos,90,11,1,7 Iron,7i,51.12929833333333,4.84947,51.13075711097301,4.848415665328503,178.159988,Hit,tee,fairway,368.539978
2026-05-24,N/A - Golf Club Witbos,90,11,2,8 Iron,8i,51.13075711097301,4.848415665328503,51.13109666666667,4.846332222222222,150.23999,Hit,fairway,fairway,239.659988
2026-05-24,N/A - Golf Club Witbos,90,11,3,60 Degree Wedge,60,51.13109666666667,4.846332222222222,51.131032222222224,4.844844444444444,104.09,Hit,fairway,fairway,91.4799957
2026-05-24,N/A - Golf Club Witbos,90,11,4,60 Degree Wedge,60,51.131032222222224,4.844844444444444,51.13108,4.8450033333333336,12.29,Hit,fairway,green,13.61
2026-05-24,N/A - Golf Club Witbos,90,11,5,Putter,P,51.13108,4.8450033333333336,51.13107785381961,4.845021666666667,1.3,Hit,green,green,1.32999992
2026-05-24,N/A - Golf Club Witbos,90,11,6,Putter,P,51.13107785381961,4.845021666666667,51.131083333333336,4.845021666666667,0.599999964,Hit,green,green,0.599999964
2026-05-24,N/A - Golf Club Witbos,90,12,1,8 Iron,8i,51.1298,4.846241666666667,51.12828,4.845916666666667,170.569992,Hit,tee,fairway,218.15
2026-05-24,N/A - Golf Club Witbos,90,12,2,60 Degree Wedge,60,51.12828,4.845916666666667,51.12828,4.84588,2.55,Hit,fairway,unknown,59.96
2026-05-24,N/A - Golf Club Witbos,90,12,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-05-24,N/A - Golf Club Witbos,90,12,4,60 Degree Wedge,60,51.1282475,4.845881666666667,51.12802791666667,4.845424166666667,40.2,Hit,fairway,rough,55.8
2026-05-24,N/A - Golf Club Witbos,90,12,5,60 Degree Wedge,60,51.12802791666667,4.845424166666667,51.12793277777777,4.845262222222222,15.48,Hit,rough,green,15.5999994
2026-05-24,N/A - Golf Club Witbos,90,12,6,Putter,P,51.12793277777777,4.845262222222222,51.12794,4.84525,1.17,Hit,green,green,1.17
2026-05-24,N/A - Golf Club Witbos,90,13,1,Driver,D,51.127341471407355,4.844956587142457,51.12822083333333,4.846851666666667,164.51,Hit,tee,fairway,353.449982
2026-05-24,N/A - Golf Club Witbos,90,13,2,6 Iron,6i,51.12822083333333,4.846851666666667,51.12912566666667,4.848817666666667,170.18,Hit,fairway,fairway,188.98
2026-05-24,N/A - Golf Club Witbos,90,13,3,60 Degree Wedge,60,51.12912566666667,4.848817666666667,51.129229666666674,4.848946333333333,14.6399994,Hit,fairway,green,19.91
2026-05-24,N/A - Golf Club Witbos,90,13,4,Putter,P,51.129229666666674,4.848946333333333,51.12926404096915,4.848975,4.31,Hit,green,green,5.42
2026-05-24,N/A - Golf Club Witbos,90,13,5,Putter,P,51.12926404096915,4.848975,51.12926952048458,4.848975,0.599999964,Hit,green,green,1.20999992
2026-05-24,N/A - Golf Club Witbos,90,13,6,Putter,P,51.12926952048458,4.848975,51.129275,4.848975,0.599999964,Hit,green,green,0.599999964
2026-05-24,N/A - Golf Club Witbos,90,14,1,Driver,D,51.12953366666666,4.851206666666667,51.12873833333333,4.848655,198.86,Hit,tee,fairway,476.25
2026-05-24,N/A - Golf Club Witbos,90,14,2,6 Iron,6i,51.12873833333333,4.848655,51.12782875,4.8471166666666665,147.53,Hit,fairway,rough,280.12
2026-05-24,N/A - Golf Club Witbos,90,14,3,Pitching Wedge,Pw,51.12782875,4.8471166666666665,51.127428333333334,4.845954444444445,92.54,Hit,rough,fairway,133.51
2026-05-24,N/A - Golf Club Witbos,90,14,4,60 Degree Wedge,60,51.127428333333334,4.845954444444445,51.127135,4.845646666666667,39.0599976,Hit,fairway,green,42.18
2026-05-24,N/A - Golf Club Witbos,90,14,5,Putter,P,51.127135,4.845646666666667,51.12715722222222,4.845505,10.19,Hit,green,green,8.54
2026-05-24,N/A - Golf Club Witbos,90,14,6,Putter,P,51.12715722222222,4.845505,51.127158333333334,4.84553,1.74,Hit,green,green,1.74
2026-05-24,N/A - Golf Club Witbos,90,15,1,Driver,D,51.12696665869065,4.845650816278795,51.12763433333333,4.847849,170.459991,Hit,tee,rough,283.81
2026-05-24,N/A - Golf Club Witbos,90,15,2,52 Degree Wedge,52,51.12763433333333,4.847849,51.12817111111112,4.849176944444444,110.25,Hit,rough,rough,114.299995
2026-05-24,N/A - Golf Club Witbos,90,15,3,52 Degree Wedge,52,51.12817111111112,4.849176944444444,51.12827027777778,4.849155555555556,11.13,Hit,rough,green,6.56
2026-05-24,N/A - Golf Club Witbos,90,15,4,Putter,P,51.12827027777778,4.849155555555556,51.12822452048359,4.849183333333333,5.44,Hit,green,green,4.88
2026-05-24,N/A - Golf Club Witbos,90,15,5,Putter,P,51.12822452048359,4.849183333333333,51.12823,4.849183333333333,0.599999964,Hit,green,green,0.599999964
2026-05-24,N/A - Golf Club Witbos,90,16,1,Driver,D,51.12809249916165,4.849934334520185,51.128295,4.8500966666666665,25.21,Hit,tee,rough,299.69
2026-05-24,N/A - Golf Club Witbos,90,16,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-05-24,N/A - Golf Club Witbos,90,16,3,Driver,D,51.128295,4.8500966666666665,51.12750166666667,4.847595,195.65,Hit,rough,fairway,320.21
2026-05-24,N/A - Golf Club Witbos,90,16,4,52 Degree Wedge,52,51.12750166666667,4.847595,51.127043611111105,4.846194166666666,110.259995,Hit,fairway,rough,124.95
2026-05-24,N/A - Golf Club Witbos,90,16,5,60 Degree Wedge,60,51.127043611111105,4.846194166666666,51.12697555555556,4.846128333333334,8.849999,Hit,rough,green,18.1
2026-05-24,N/A - Golf Club Witbos,90,16,6,Putter,P,51.12697555555556,4.846128333333334,51.126890833333334,4.84609,9.79,Hit,green,green,9.38
2026-05-24,N/A - Golf Club Witbos,90,16,7,Putter,P,51.126890833333334,4.84609,51.126895,4.846088333333333,0.47,Hit,green,green,0.47
2026-05-24,N/A - Golf Club Witbos,90,17,1,Pitching Wedge,Pw,51.12734595256996,4.843682976252186,51.128380555555545,4.842669444444445,135.08,Hit,tee,fairway,133.599991
2026-05-24,N/A - Golf Club Witbos,90,17,2,60 Degree Wedge,60,51.128380555555545,4.842669444444445,51.12835416666667,4.84264,3.58,Hit,fairway,green,4.58999968
2026-05-24,N/A - Golf Club Witbos,90,17,3,Putter,P,51.12835416666667,4.84264,51.128348333333335,4.842628333333334,1.04,Hit,green,green,1.04
2026-05-24,N/A - Golf Club Witbos,90,18,1,Sand Wedge,Sw,51.128655,4.840894166666667,51.12957055555555,4.839893333333333,123.49,Hit,rough,rough,101.79
2026-05-24,N/A - Golf Club Witbos,90,18,2,52 Degree Wedge,52,51.12957055555555,4.839893333333333,51.12940944444444,4.840035555555556,20.48,Hit,rough,green,21.83
2026-05-24,N/A - Golf Club Witbos,90,18,3,Putter,P,51.12940944444444,4.840035555555556,51.129398333333334,4.840043333333333,1.33999991,Hit,green,green,1.33999991
